allreduce: duration=0.17, attributes={'input_.shape': [1024, 128], 'input_.dtype': torch.float16, 'func.name': 'normlinear_bwd', 'group': 'tp'}
_reduce: duration=3.29ms, timestamp=24216843977.65, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.21ms, timestamp=24216843972.15, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.19ms, timestamp=24216843977.7, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=1.45ms, timestamp=24216843984.8, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.16ms, timestamp=24216843984.85, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=5.28ms, timestamp=24216843989.96, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.14ms, timestamp=24216843990.0, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=4.782080173492432ms, timestamp=24216844001.61
embedding_bwd_async: duration=0.2519040107727051ms, timestamp=24216844001.69
embedding_bwd_async: duration=5.555200099945068ms, timestamp=24216844002.48
embedding_bwd_async: duration=0.5560320019721985ms, timestamp=24216844002.75
allreduce: duration=0.17ms, timestamp=24216844008.5, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.29ms, timestamp=24216844008.55, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24216844012.07, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24216844012.22, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24216844015.12, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844015.31, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24216844018.83, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.25ms, timestamp=24216844018.88, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24216844022.4, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24216844022.54, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24216844027.26, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844027.31, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24216844030.72, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24216844030.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24216844034.87, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844034.93, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.11ms, timestamp=24216844038.8, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.19ms, timestamp=24216844038.12, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24216844039.94, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24216844044.55, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24216844039.98, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24216844044.58, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24216844044.65, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=2.53ms, timestamp=24216844044.63, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.23ms, timestamp=24216844045.14, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.17ms, timestamp=24216844056.07, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24216844054.22, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.16ms, timestamp=24216844045.02, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24216844056.02, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.14ms, timestamp=24216844057.07, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.3ms, timestamp=24216844062.23, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844054.36, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.27ms, timestamp=24216844065.27, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24216844070.25, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.17ms, timestamp=24216844067.17, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.18ms, timestamp=24216844070.21, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.15ms, timestamp=24216844075.85, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24216844079.05, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844079.2, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24216844086.17, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.28ms, timestamp=24216844080.02, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.17ms, timestamp=24216844087.41, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=7.53ms, timestamp=24216844086.26, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.18ms, timestamp=24216844087.34, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24216844091.03, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844091.18, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=6.37ms, timestamp=24216844094.04, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.37ms, timestamp=24216844094.23, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.37ms, timestamp=24216844095.38, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=5.51ms, timestamp=24216844095.49, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.77ms, timestamp=24216844102.61, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24216844102.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=4.55ms, timestamp=24216844107.58, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.48ms, timestamp=24216844107.8, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.55ms, timestamp=24216844111.96, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24216844112.16, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.8ms, timestamp=24216844114.49, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.32ms, timestamp=24216844114.55, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.88ms, timestamp=24216844119.55, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24216844119.75, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=4.56ms, timestamp=24216844124.82, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.32ms, timestamp=24216844124.87, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=3.05ms, timestamp=24216844127.16, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.35ms, timestamp=24216844127.38, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=3.24ms, timestamp=24216844132.07, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.97ms, timestamp=24216844134.52, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.3ms, timestamp=24216844132.13, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.35ms, timestamp=24216844134.73, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=4.25ms, timestamp=24216844139.64, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.3ms, timestamp=24216844139.72, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=3.68ms, timestamp=24216844141.45, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.37ms, timestamp=24216844141.67, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=1.9189759492874146ms, timestamp=24216844152.05
embedding_bwd_async: duration=0.2519040107727051ms, timestamp=24216844152.14
embedding_bwd_async: duration=3.0566399097442627ms, timestamp=24216844153.14
embedding_bwd_async: duration=0.5591040253639221ms, timestamp=24216844153.42
allreduce: duration=0.15ms, timestamp=24216844159.31, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.38ms, timestamp=24216844159.39, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844165.2, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24216844165.4, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24216844170.38, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.4ms, timestamp=24216844170.7, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24216844174.22, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24216844174.41, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24216844181.05, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24216844181.36, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24216844387.99, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24216844388.17, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24216844392.38, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
